,n_estimators,min_weight_fraction_leaf,min_samples_split,min_samples_leaf,max_samples,max_depth,bootstrap,ah,ap,train_avg_accuracy,train_avg_recall,train_avg_specificity,train_avg_f1,train_avg_precision,train_std_accuracy,train_std_recall,train_std_specificity,train_std_f1,train_std_precision,test_accuracy,test_recall,test_specificity,test_f1,test_precision,train_dataset_accuracy,test_dataset_accuracy
0,100,0.2,4,1,0.30000000000000004,9,False,0.143845,0.069519,0.36447704081632654,0.39583333333333337,0.5873089700996678,0.19484029484029483,0.15196572580645162,0.04848721644441653,0.24384791480665888,0.14018433996840918,0.12259982692251278,0.10645576138335393,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,10,0.5,4,1,0.30000000000000004,9,False,0.143845,0.069519,0.4393069727891157,0.5,0.5335714285714286,0.2632191940368041,0.2162590579710145,0.13760645015760295,0.28867513459481287,0.250586726470085,0.20520312162887255,0.18318962604828004,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,32,0.5,4,1,0.30000000000000004,9,False,0.143845,0.069519,0.4393069727891157,0.5,0.5335714285714286,0.2632191940368041,0.2162590579710145,0.13760645015760295,0.28867513459481287,0.250586726470085,0.20520312162887255,0.18318962604828004,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,55,0.5,4,1,0.30000000000000004,9,False,0.143845,0.069519,0.4393069727891157,0.5,0.5335714285714286,0.2632191940368041,0.2162590579710145,0.13760645015760295,0.28867513459481287,0.250586726470085,0.20520312162887255,0.18318962604828004,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,77,0.5,4,1,0.30000000000000004,9,False,0.143845,0.069519,0.4393069727891157,0.5,0.5335714285714286,0.2632191940368041,0.2162590579710145,0.13760645015760295,0.28867513459481287,0.250586726470085,0.20520312162887255,0.18318962604828004,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,100,0.5,4,1,0.30000000000000004,9,False,0.143845,0.069519,0.4393069727891157,0.5,0.5335714285714286,0.2632191940368041,0.2162590579710145,0.13760645015760295,0.28867513459481287,0.250586726470085,0.20520312162887255,0.18318962604828004,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,10,0.2,6,1,0.30000000000000004,9,False,0.143845,0.069519,0.5094600340136054,0.0,0.9783720930232558,0.0,0.0,0.12231534902039133,0.0,0.012557421742334486,0.0,0.0,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,32,0.2,6,1,0.30000000000000004,9,False,0.143845,0.069519,0.5094600340136054,0.0,0.9783720930232558,0.0,0.0,0.12231534902039133,0.0,0.012557421742334486,0.0,0.0,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,55,0.2,6,1,0.30000000000000004,9,False,0.143845,0.069519,0.390625,0.25,0.7521926910299004,0.08064516129032259,0.04807692307692308,0.06851119618543576,0.25,0.08107692591669345,0.08064516129032259,0.04807692307692308,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,77,0.2,6,1,0.30000000000000004,9,False,0.143845,0.069519,0.4733205782312925,0.0,0.9251162790697673,0.0,0.0,0.10406645403430649,0.0,0.04343548581285595,0.0,0.0,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,100,0.2,6,1,0.30000000000000004,9,False,0.143845,0.069519,0.4631164965986395,0.0,0.8894019933554818,0.0,0.0,0.11049969873112275,0.0,0.03713766141595799,0.0,0.0,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,10,0.5,6,1,0.30000000000000004,9,False,0.143845,0.069519,0.4393069727891157,0.5,0.5335714285714286,0.2632191940368041,0.2162590579710145,0.13760645015760295,0.28867513459481287,0.250586726470085,0.20520312162887255,0.18318962604828004,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,32,0.5,6,1,0.30000000000000004,9,False,0.143845,0.069519,0.4393069727891157,0.5,0.5335714285714286,0.2632191940368041,0.2162590579710145,0.13760645015760295,0.28867513459481287,0.250586726470085,0.20520312162887255,0.18318962604828004,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,55,0.5,6,1,0.30000000000000004,9,False,0.143845,0.069519,0.4393069727891157,0.5,0.5335714285714286,0.2632191940368041,0.2162590579710145,0.13760645015760295,0.28867513459481287,0.250586726470085,0.20520312162887255,0.18318962604828004,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,77,0.5,6,1,0.30000000000000004,9,False,0.143845,0.069519,0.4393069727891157,0.5,0.5335714285714286,0.2632191940368041,0.2162590579710145,0.13760645015760295,0.28867513459481287,0.250586726470085,0.20520312162887255,0.18318962604828004,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,100,0.5,6,1,0.30000000000000004,9,False,0.143845,0.069519,0.4393069727891157,0.5,0.5335714285714286,0.2632191940368041,0.2162590579710145,0.13760645015760295,0.28867513459481287,0.250586726470085,0.20520312162887255,0.18318962604828004,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,10,0.2,2,2,0.30000000000000004,9,False,0.143845,0.069519,0.5094600340136054,0.0,0.9783720930232558,0.0,0.0,0.12231534902039133,0.0,0.012557421742334486,0.0,0.0,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,32,0.2,2,2,0.30000000000000004,9,False,0.143845,0.069519,0.5094600340136054,0.0,0.9783720930232558,0.0,0.0,0.12231534902039133,0.0,0.012557421742334486,0.0,0.0,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,55,0.2,2,2,0.30000000000000004,9,False,0.143845,0.069519,0.5094600340136054,0.0,0.9783720930232558,0.0,0.0,0.12231534902039133,0.0,0.012557421742334486,0.0,0.0,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,77,0.2,2,2,0.30000000000000004,9,False,0.143845,0.069519,0.4103954081632653,0.5423850574712643,0.4873089700996677,0.3413920189782258,0.2985174499443826,0.05742718218670165,0.2055865797075437,0.12438748803245059,0.1321817107204005,0.13402615750282273,0.22950819672131148,0.04081632653061224,1.0,0.07843137254901959,1.0,0.8205 (195/160),0.1967 (61/12)
0,100,0.2,2,2,0.30000000000000004,9,False,0.143845,0.069519,0.37329931972789115,0.6113505747126436,0.3867275747508305,0.3610962566844919,0.30093741384063966,0.10495071443121913,0.22144272741121757,0.16676543037155933,0.16285703515639233,0.14859353329030162,0.5901639344262295,0.6122448979591837,0.5,0.7058823529411765,0.8333333333333334,0.8205 (195/160),0.1967 (61/12)
0,10,0.5,2,2,0.30000000000000004,9,False,0.143845,0.069519,0.4393069727891157,0.5,0.5335714285714286,0.2632191940368041,0.2162590579710145,0.13760645015760295,0.28867513459481287,0.250586726470085,0.20520312162887255,0.18318962604828004,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,32,0.5,2,2,0.30000000000000004,9,False,0.143845,0.069519,0.4393069727891157,0.5,0.5335714285714286,0.2632191940368041,0.2162590579710145,0.13760645015760295,0.28867513459481287,0.250586726470085,0.20520312162887255,0.18318962604828004,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,55,0.5,2,2,0.30000000000000004,9,False,0.143845,0.069519,0.4393069727891157,0.5,0.5335714285714286,0.2632191940368041,0.2162590579710145,0.13760645015760295,0.28867513459481287,0.250586726470085,0.20520312162887255,0.18318962604828004,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,77,0.5,2,2,0.30000000000000004,9,False,0.143845,0.069519,0.4393069727891157,0.5,0.5335714285714286,0.2632191940368041,0.2162590579710145,0.13760645015760295,0.28867513459481287,0.250586726470085,0.20520312162887255,0.18318962604828004,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,100,0.5,2,2,0.30000000000000004,9,False,0.143845,0.069519,0.4393069727891157,0.5,0.5335714285714286,0.2632191940368041,0.2162590579710145,0.13760645015760295,0.28867513459481287,0.250586726470085,0.20520312162887255,0.18318962604828004,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,10,0.2,4,2,0.30000000000000004,9,False,0.143845,0.069519,0.390625,0.25,0.7521926910299004,0.08064516129032259,0.04807692307692308,0.06851119618543576,0.25,0.08107692591669345,0.08064516129032259,0.04807692307692308,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,32,0.2,4,2,0.30000000000000004,9,False,0.143845,0.069519,0.4733205782312925,0.0,0.9251162790697673,0.0,0.0,0.10406645403430649,0.0,0.04343548581285595,0.0,0.0,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,55,0.2,4,2,0.30000000000000004,9,False,0.143845,0.069519,0.342687074829932,0.5566707717569787,0.3760132890365448,0.3482146953130973,0.3705660610554937,0.08160164518798227,0.1931433442098963,0.13289331668926693,0.11808059645773258,0.10073592028317013,0.5901639344262295,0.6122448979591837,0.5,0.7058823529411765,0.8333333333333334,0.8205 (195/160),0.1967 (61/12)
0,77,0.2,4,2,0.30000000000000004,9,False,0.143845,0.069519,0.37329931972789115,0.625636288998358,0.35101328903654483,0.38548650058693096,0.384270747173973,0.10495071443121913,0.208371247369058,0.13373800919939033,0.14575943897059482,0.11093122809548062,0.8032786885245902,1.0,0.0,0.8909090909090909,0.8032786885245902,0.8205 (195/160),0.1967 (61/12)
0,100,0.2,4,2,0.30000000000000004,9,False,0.143845,0.069519,0.4631164965986395,0.0,0.8894019933554818,0.0,0.0,0.11049969873112275,0.0,0.03713766141595799,0.0,0.0,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,10,0.5,4,2,0.30000000000000004,9,False,0.143845,0.069519,0.4393069727891157,0.5,0.5335714285714286,0.2632191940368041,0.2162590579710145,0.13760645015760295,0.28867513459481287,0.250586726470085,0.20520312162887255,0.18318962604828004,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,32,0.5,4,2,0.30000000000000004,9,False,0.143845,0.069519,0.4393069727891157,0.5,0.5335714285714286,0.2632191940368041,0.2162590579710145,0.13760645015760295,0.28867513459481287,0.250586726470085,0.20520312162887255,0.18318962604828004,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,55,0.5,4,2,0.30000000000000004,9,False,0.143845,0.069519,0.4393069727891157,0.5,0.5335714285714286,0.2632191940368041,0.2162590579710145,0.13760645015760295,0.28867513459481287,0.250586726470085,0.20520312162887255,0.18318962604828004,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,77,0.5,4,2,0.30000000000000004,9,False,0.143845,0.069519,0.4393069727891157,0.5,0.5335714285714286,0.2632191940368041,0.2162590579710145,0.13760645015760295,0.28867513459481287,0.250586726470085,0.20520312162887255,0.18318962604828004,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,100,0.5,4,2,0.30000000000000004,9,False,0.143845,0.069519,0.4393069727891157,0.5,0.5335714285714286,0.2632191940368041,0.2162590579710145,0.13760645015760295,0.28867513459481287,0.250586726470085,0.20520312162887255,0.18318962604828004,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,10,0.2,6,2,0.30000000000000004,9,False,0.143845,0.069519,0.516156462585034,0.9655172413793103,0.14601328903654484,0.6142564737716497,0.5007005589303726,0.13027976834021518,0.03448275862068967,0.06801123742295202,0.14451125531021802,0.14120844212703917,0.8032786885245902,1.0,0.0,0.8909090909090909,0.8032786885245902,0.8205 (195/160),0.1967 (61/12)
0,32,0.2,6,2,0.30000000000000004,9,False,0.143845,0.069519,0.4733205782312925,0.0,0.9251162790697673,0.0,0.0,0.10406645403430649,0.0,0.04343548581285595,0.0,0.0,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,55,0.2,6,2,0.30000000000000004,9,False,0.143845,0.069519,0.4631164965986395,0.0,0.8894019933554818,0.0,0.0,0.11049969873112275,0.0,0.03713766141595799,0.0,0.0,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,77,0.2,6,2,0.30000000000000004,9,False,0.143845,0.069519,0.5094600340136054,0.0,0.9783720930232558,0.0,0.0,0.12231534902039133,0.0,0.012557421742334486,0.0,0.0,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,100,0.2,6,2,0.30000000000000004,9,False,0.143845,0.069519,0.5094600340136054,0.0,0.9783720930232558,0.0,0.0,0.12231534902039133,0.0,0.012557421742334486,0.0,0.0,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,10,0.5,6,2,0.30000000000000004,9,False,0.143845,0.069519,0.4393069727891157,0.5,0.5335714285714286,0.2632191940368041,0.2162590579710145,0.13760645015760295,0.28867513459481287,0.250586726470085,0.20520312162887255,0.18318962604828004,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,32,0.5,6,2,0.30000000000000004,9,False,0.143845,0.069519,0.4393069727891157,0.5,0.5335714285714286,0.2632191940368041,0.2162590579710145,0.13760645015760295,0.28867513459481287,0.250586726470085,0.20520312162887255,0.18318962604828004,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,55,0.5,6,2,0.30000000000000004,9,False,0.143845,0.069519,0.4393069727891157,0.5,0.5335714285714286,0.2632191940368041,0.2162590579710145,0.13760645015760295,0.28867513459481287,0.250586726470085,0.20520312162887255,0.18318962604828004,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,77,0.5,6,2,0.30000000000000004,9,False,0.143845,0.069519,0.4393069727891157,0.5,0.5335714285714286,0.2632191940368041,0.2162590579710145,0.13760645015760295,0.28867513459481287,0.250586726470085,0.20520312162887255,0.18318962604828004,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,100,0.5,6,2,0.30000000000000004,9,False,0.143845,0.069519,0.4393069727891157,0.5,0.5335714285714286,0.2632191940368041,0.2162590579710145,0.13760645015760295,0.28867513459481287,0.250586726470085,0.20520312162887255,0.18318962604828004,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,10,0.2,2,4,0.30000000000000004,9,False,0.143845,0.069519,0.516156462585034,0.9655172413793103,0.14601328903654484,0.6142564737716497,0.5007005589303726,0.13027976834021518,0.03448275862068967,0.06801123742295202,0.14451125531021802,0.14120844212703917,0.8032786885245902,1.0,0.0,0.8909090909090909,0.8032786885245902,0.8205 (195/160),0.1967 (61/12)
0,32,0.2,2,4,0.30000000000000004,9,False,0.143845,0.069519,0.49415391156462585,0.0,0.9483720930232558,0.0,0.0,0.12408052317624894,0.0,0.037750903317403835,0.0,0.0,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,55,0.2,2,4,0.30000000000000004,9,False,0.143845,0.069519,0.5094600340136054,0.0,0.9783720930232558,0.0,0.0,0.12231534902039133,0.0,0.012557421742334486,0.0,0.0,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,77,0.2,2,4,0.30000000000000004,9,False,0.143845,0.069519,0.49415391156462585,0.0,0.9483720930232558,0.0,0.0,0.12408052317624894,0.0,0.037750903317403835,0.0,0.0,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,100,0.2,2,4,0.30000000000000004,9,False,0.143845,0.069519,0.36447704081632654,0.39583333333333337,0.5873089700996678,0.19484029484029483,0.15196572580645162,0.04848721644441653,0.24384791480665888,0.14018433996840918,0.12259982692251278,0.10645576138335393,0.22950819672131148,0.04081632653061224,1.0,0.07843137254901959,1.0,0.8205 (195/160),0.1967 (61/12)
0,10,0.5,2,4,0.30000000000000004,9,False,0.143845,0.069519,0.3168579931972789,0.25,0.73,0.04716981132075471,0.026041666666666668,0.08052407087259224,0.25,0.24406283343980636,0.04716981132075471,0.026041666666666668,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,32,0.5,2,4,0.30000000000000004,9,False,0.143845,0.069519,0.4393069727891157,0.5,0.5335714285714286,0.2632191940368041,0.2162590579710145,0.13760645015760295,0.28867513459481287,0.250586726470085,0.20520312162887255,0.18318962604828004,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,55,0.5,2,4,0.30000000000000004,9,False,0.143845,0.069519,0.4393069727891157,0.5,0.5335714285714286,0.2632191940368041,0.2162590579710145,0.13760645015760295,0.28867513459481287,0.250586726470085,0.20520312162887255,0.18318962604828004,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,77,0.5,2,4,0.30000000000000004,9,False,0.143845,0.069519,0.4393069727891157,0.5,0.5335714285714286,0.2632191940368041,0.2162590579710145,0.13760645015760295,0.28867513459481287,0.250586726470085,0.20520312162887255,0.18318962604828004,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,100,0.5,2,4,0.30000000000000004,9,False,0.143845,0.069519,0.4393069727891157,0.5,0.5335714285714286,0.2632191940368041,0.2162590579710145,0.13760645015760295,0.28867513459481287,0.250586726470085,0.20520312162887255,0.18318962604828004,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,10,0.2,4,4,0.30000000000000004,9,False,0.143845,0.069519,0.5094600340136054,0.0,0.9783720930232558,0.0,0.0,0.12231534902039133,0.0,0.012557421742334486,0.0,0.0,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,32,0.2,4,4,0.30000000000000004,9,False,0.143845,0.069519,0.37329931972789115,0.6113505747126436,0.3867275747508305,0.3610962566844919,0.30093741384063966,0.10495071443121913,0.22144272741121757,0.16676543037155933,0.16285703515639233,0.14859353329030162,0.5901639344262295,0.6122448979591837,0.5,0.7058823529411765,0.8333333333333334,0.8205 (195/160),0.1967 (61/12)
0,55,0.2,4,4,0.30000000000000004,9,False,0.143845,0.069519,0.359375,0.25,0.7173089700996678,0.06756756756756757,0.0390625,0.04571233242892557,0.25,0.11569300654637966,0.06756756756756757,0.0390625,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,77,0.2,4,4,0.30000000000000004,9,False,0.143845,0.069519,0.31855867346938777,0.25,0.6373089700996677,0.06756756756756757,0.0390625,0.043274632661607706,0.25,0.11507106573355555,0.06756756756756757,0.0390625,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,100,0.2,4,4,0.30000000000000004,9,False,0.143845,0.069519,0.342687074829932,0.5423850574712643,0.4117275747508305,0.32382445141065824,0.2872327277221604,0.08160164518798227,0.2055865797075437,0.164287093795681,0.13643160006579513,0.1384220175882255,0.5901639344262295,0.6122448979591837,0.5,0.7058823529411765,0.8333333333333334,0.8205 (195/160),0.1967 (61/12)
0,10,0.5,4,4,0.30000000000000004,9,False,0.143845,0.069519,0.3168579931972789,0.25,0.73,0.04716981132075471,0.026041666666666668,0.08052407087259224,0.25,0.24406283343980636,0.04716981132075471,0.026041666666666668,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,32,0.5,4,4,0.30000000000000004,9,False,0.143845,0.069519,0.4393069727891157,0.5,0.5335714285714286,0.2632191940368041,0.2162590579710145,0.13760645015760295,0.28867513459481287,0.250586726470085,0.20520312162887255,0.18318962604828004,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,55,0.5,4,4,0.30000000000000004,9,False,0.143845,0.069519,0.4393069727891157,0.5,0.5335714285714286,0.2632191940368041,0.2162590579710145,0.13760645015760295,0.28867513459481287,0.250586726470085,0.20520312162887255,0.18318962604828004,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,77,0.5,4,4,0.30000000000000004,9,False,0.143845,0.069519,0.4393069727891157,0.5,0.5335714285714286,0.2632191940368041,0.2162590579710145,0.13760645015760295,0.28867513459481287,0.250586726470085,0.20520312162887255,0.18318962604828004,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,100,0.5,4,4,0.30000000000000004,9,False,0.143845,0.069519,0.4393069727891157,0.5,0.5335714285714286,0.2632191940368041,0.2162590579710145,0.13760645015760295,0.28867513459481287,0.250586726470085,0.20520312162887255,0.18318962604828004,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,10,0.2,6,4,0.30000000000000004,9,False,0.143845,0.069519,0.5094600340136054,0.0,0.9783720930232558,0.0,0.0,0.12231534902039133,0.0,0.012557421742334486,0.0,0.0,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,32,0.2,6,4,0.30000000000000004,9,False,0.143845,0.069519,0.4018920068027211,0.0,0.7594019933554816,0.0,0.0,0.1241973822202563,0.0,0.08099822211786348,0.0,0.0,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,55,0.2,6,4,0.30000000000000004,9,False,0.143845,0.069519,0.390625,0.25,0.7521926910299004,0.08064516129032259,0.04807692307692308,0.06851119618543576,0.25,0.08107692591669345,0.08064516129032259,0.04807692307692308,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,77,0.2,6,4,0.30000000000000004,9,False,0.143845,0.069519,0.36447704081632654,0.39583333333333337,0.5873089700996678,0.19484029484029483,0.15196572580645162,0.04848721644441653,0.24384791480665888,0.14018433996840918,0.12259982692251278,0.10645576138335393,0.22950819672131148,0.04081632653061224,1.0,0.07843137254901959,1.0,0.8205 (195/160),0.1967 (61/12)
0,100,0.2,6,4,0.30000000000000004,9,False,0.143845,0.069519,0.49415391156462585,0.0,0.9483720930232558,0.0,0.0,0.12408052317624894,0.0,0.037750903317403835,0.0,0.0,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
